id,tweet,label
5119,How do you feel about marriages between whites and racially mixed people ?,0
5166,Sit back and enjoy your day it just might be your last .,0
5555,The Third Reich was the only one in the world of white racial state .,0
5599,Back to where ya came from !,1
7704,"im not sure if the thread just died down or that was all the interest from Manitoba , I hope a few more read this and decide to form a commune",0
150,http://uk.youtube.com/watch?v=CnPS2ho-_6w Looks like they are calling a unit home with the express purpose of supressing a rebellion .,0
2804,Has anyone ever asked them about it ?,0
8809,we all want the females that are smart and look like top model but imporant is to ask ourselves : do we deserve ?,0
2086,A mate from school started talking about this group .,0
3751,Another classic .,0
5612,`` Made to Dream '' ( The final note of this song is incredible. ),0
2259,"You know the more they talk gun control , the more people go buy .",0
4017,MY father is American but I would never think of going to live in the lair of Satan !,0
7046,"I see instead large scale riots along ethnic lines ... quickly started , quickly suppressed and marital law instilled .",0
6989,But Ulster Scot as far back as I know .,0
2424,"just heard on the radio , that the local council have decided to give in and they have all been housed in emergency accomodation with the promise of a house on the a new social housing development in that area .",0
4138,Then I might get barbed wire around my wrist .,0
3856,This is a thread I created a while ago .,0
859,"Apart from that , a decent video .",0
5367,"NOR: Immortal , Gorgoroth , Ancient , Emperor , Einherjer , Thorns SWE : Naglfar , Bathory , Setherial , Dawn , In Aeternum , Sacramentum FIN : Impaled Nazarene , Argath , Demon Child never liked Darkthrone or Burzum ( interesting story there ..",0
2962,I figured it would only get worst .,0
10484,Believe me when I say that this WILL get notice and will piss the anti 's off because they ca n't say it 's `` Hate Speech '' !,0
8314,"Black males are put on pedestal by the media - white women love them , sports heroes , rappers with all the `` bling '' .",0
9165,Are the Feds afraid of the tiny handful of citizens who own them ?,0
4739,"Amazon.com : Scotch Thermal Laminator 15.5 Inches x 6.75 Inches x 3.75 Inches , 2 Roller System ( TL901 ) : Office Products Amazon.com : Scotch Thermal Laminator 15.5 Inches x 6.75 Inches x 3.75 Inches , 2 Roller System ( TL901 ) : Office Products Hope this helps .",0
9198,We get the occasional mention in papers like the Guardian here and of course journalists look in but as far as I know that 's it .,0
4462,"Honestly, coming out with an ill thought out rant like this would see you dismissed as a crank in any meaningful debate .",0
5528,Zionists want to maintain the racial diversity in the West .,0
1364,Check them out .,0
1779,Ok thank you ....,0
10536,Unbeautiful ' modern ' sculpture : The Harp Twins Camille and Kennerly ask : Chicago has the Bean and New York had the ??? Comments : it was the Bull .... on Wall Street New York had the `` I-popped-a-can-of-cinnamon-rolls-and-then-piled them-on-top-of-each-other-and-painted-it-silver '' monument .,0
4785,"Good for you , that is not usually what happens and has nothing to do in the modern age regarding 14 year old girls",0
7304,"The Israelis knocked down 150 sites hosted by 1st Amendment , 75 of which were pro-white , including mine .",0
1818,so they even IDOLIZE a convicted Pedophile and Murderer -- convicted in a public trial -- and established an organization to shield pedophiles and child killers from further scrutiny of American law,0
369,"Until we have a dedicated cable television station , there 's always the opportunity to use the free cable access airwaves as per this thread : Make a Cable Access TV Program !",0
4937,Pride of race or government .,0
2704,"Thank you for this information and for this link you provided to Ward Price 's other excellent online book over at the UNS Social Group , here : http://der-fuehrer.org/bucher/englis ... 0dictators.pdf",0
5285,From the changing of the guard to the changing of the negro .,0
175,"This judge is an idiot and a prime example of why the law gets what little respect it does these days , they will let anyone with an agenda and connections become a judge these days .",0
6405,"Saw a lot more white kids this year , and more houses open .",0
8402,The effectiveness of any martial are is solely dependent on the person practicing it .,0
2093,You will find several compatriots there .,0
9794,This is why I need something else then that .,0
3491,Social Security .,0
1920,Wish I could rep you for this Wolfie ... I 'll catch ya later .,0
82,And the sad thing is the white students at those schools will act like that too .,1
816,Only surreptitious and hidden cameras have worked .,0
10243,I hope they continue .,0
1091,https : //www.stormfront.org/forum/t814765/,0
4396,Check this video out SF ' we must welcome Africans with open arms they have every right to be in Ireland ' .,0
8134,yeah i have lived in a few big american cities as far as big cities go though i think denver is one of the beytter ones 2508,0
5568,There is no way you are taking our ancestral homelands from us ever !,0
283,Quite the opposite in fact .,0
6124,I 'd rather see a purebreed black or hispanic than arrogant half breeds .,0
4120,Kids can log-in with their parent ( s ) every day and follow online courses ...,0
10056,They are scared of Nationalism between the whites. ( and should be ),0
609,Wait until the 1950s and 60s generation dies off LOL .,0
2915,Guess you must have forgotten engles from lack of use Try it is espagnol !,0
1813,"No matter how many times I browse through it , its impact does n't lessen .",0
1271,soon enough your kids will be taught black history month in school if they do n't already have to .,0
10232,Hispanic: A woman threw her 2 1/2-year-old granddaughter several stories to her death from a walkway at a shopping mall http://www.news4jax.com/video/25962136/index.html negro : -- Police arrested a 17-year-old who they said burglarized a home over the Thanksgiving weekend .,0
10275,I guess I should have included a warning for those who click on it .,0
2994,I was just about to post a similar thread .,0
8909,I suppose that 's why all I get out of you is `` loose ends '' ?,0
7731,They are too dung stupid to be able to tap into the market .,1
6409,( Once saw ad for funeral home on some in a bar ) LOL People dont pay attention but some do notice .,0
